list_name,name,label::English,label::Hausa,label::Kanuri,State,LGA,Ward,livecope,,,,
healthfacility,outreach_worker,Village outreach worker,4. Jami'in lafiya na karkara,4. Cidama b?la deyabe ,,,,,,,,
healthfacility,private_doctor,Private doctor,5. Likita mai zaman kan sa,5. Liita napt? k?lanz?be ,,,,,,,,
healthfacility,patent_medicine,Patent medicine store / Chemist,6. Shagon mai saida magani,6.Cemisi ,,,,,,,,
healthfacility,traditional_practicioner,Traditional practitioner,7. Mai maganin gargajiya,7. Kurwunma ,,,,,,,,
healthfacility,pharmacy_dispensary,Pharmacy / Dispensary,8. Dakin shan magani,8. Liitari gana ,,,,,,,,
healthfacility,97,Other,97. Wani wurin,97 Gade ,,,,,,,,
healthfacility,98,No response,98. Ba amsa,98 Z?awu ba ,,,,,,,,
healthfacility,99,Don't know,99. Ban sani ba,99 Nong?y9 ,,,,,,,,
,,,,,,,,,,,,
health_barrier,no_barrier,No barrier,1. Babu matsala,1.T?galis? ba ,,,,,,,,
health_barrier,hf_unsafe,Health facility in an unsafe location / travel unsafe due to armed groups,"16.Akwai tsaro a asibitin, sai dai akwai hadarin tafiya saboda masu dauke da makamai",16.  Liitarid?n  na  nz?liwo balan dalil karapkawa balimia mbeji nanka,,,,,,,,
health_barrier,explosives,Health facility area is not secure due to presence of explosive hazards,15. Babu tsaro a wajen asibiti saboda akwai abubuwa masu fashewa,15. Liitarid?n nz?liwo ba dalil bomso mbeji nanka ,,,,,,,,
health_barrier,services_expensive,Services have high cost,2. Tsadar ayyukan,2. Cidawa taman zaua ,,,,,,,,
health_barrier,medicine_expensive,Medicine has high cost,3. Tsadar magunguna,3. Kurwun zau ,,,,,,,,
health_barrier,staff_not_qualified,No qualified staff at health facility,4. Babu kwararrun ma'aikata a asibiti,4. Cidawu cida nozana liitarid?n ba ,,,,,,,,
health_barrier,medicine_not_available,No medicine available at health facility,5.Babu magani a asibiti,5. Liitarid?n kurwun ba ,,,,,,,,
health_barrier,language_barrier,Language barrier,6. Matsalar yare,6. Mazal t?lambe ,,,,,,,,
health_barrier,medical_staff_refused,Medical staff refused treatment without explanation,7. Likitoci na dakatar da ayyuka ba tare da yin jawabi ba,7. Cidawuye dalil baro kurwun dioro waada ,,,,,,,,
health_barrier,lack_female_worker,Lack of female workers to attend female patients,"18. Rashin ma'aikata mata, da za su duba mata",18. Cidawu kamuye kamuwa dondi kuruma ba ,,,,,,,,
health_barrier,health_worker_refused_gender,Health worker refused treatment to woman or girl,19. Ma'aikatan lafiya ba su duba mata ko 'yan mata,19 .Liitawaye kamu au feroro kurwun dioro waada. ,,,,,,,,
health_barrier,lack_privacy,Lack of privacy in health facility,20.Rashin sirri a asiitin,20/ liitarid?n ashir ba ,,,,,,,,
health_barrier,no_treatment_available,No treatment available for my disease at closest health facility,8. Babu maganin matsala ta a asibiti mafi kusa,8. Liitari kar?ng?d?n kwasanyiro kurwun ba ,,,,,,,,
health_barrier,phc_no_referral,PHC did not provide referral,9. PHC basa turawa zuwa gaba,9. Liitari Gana (PHC)ye liitari fuwuyero wuga zuzuwunyi. ,,,,,,,,
health_barrier,hf_far,Health facility is too far away,10. Asibiti na da nisa da mu,10. Liitarid? zauro cint? ,,,,,,,,
health_barrier,no_transport,No transportation available,11. Ba hanyoyin sufuri,11. Awo bam let?ye ba ,,,,,,,,
health_barrier,road_condition,Road to go there is in too bad condition,17. Hanyar zuwa asibiti ta lalace matuka,17. Diwald? zauro batti ,,,,,,,,
health_barrier,problems_documents,Problems with civil documents,12. matsalar takardun shaida,12. Mazalwa kakkad?wabe ,,,,,,,,
health_barrier,phc_wasnt_open,PHC not open when you go,13. Lokacin da za ka je za ka iske ba a bude PHC ba ,13. Sokku len?miya Liitari Gana (PHC) f?r?mzayi ,,,,,,,,
health_barrier,family_doesnt_support,No support from family to seek treatment at PHC or Hospital,14. babu taimako daga cikin dangi domin samun magani a Asibiti ko PHC ,14. Yalsoye Liitari Ganan (PHC) au Liitarin banaza kurwun fand?mba ,,,,,,,,
health_barrier,97,Other,97. Wani wurin,97 Gade ,,,,,,,,
health_barrier,98,No response,98. Ba amsa,98 Z?awu ba ,,,,,,,,
health_barrier,99,Don't know,99. Ban sani ba,99 Nong?yi  ,,,,,,,,
,,,,,,,,,,,,
birth_location,ngo_facility,At NGO health facility,1. A asibitin NGO,1. Liitari NGO-ben  ,,,,,,,,
birth_location,gov_facility,At Government health facility,2. Asibitin gwamnati,2. Liitari Gumnatiben ,,,,,,,,
birth_location,home,At home,3. A gida,"3, Fatolan ",,,,,,,,
birth_location,97,Other,97. Wani wuri da ban,97 Gade ,,,,,,,,
birth_location,98,No response,98. Ba amsa,98 Z?awu ba ,,,,,,,,
birth_location,99,Don't know,99. Ban sani ba,99 Nong?yi,,,,,,,,
,,,,,,,,,,,,
birth_attendant,skilled_birthattendant,"Skilled birth attendant (doctor, nurse, midwife)","1. Masanin karbaar haihuwa (Likita, jami'an jinya, ungwan zoma)","1. Suroma jig?n (dokta, nas, milwait) ",,,,,,,,
birth_attendant,other_healthcare_worker,"Other health care worker (health volunteer, CHEW)","2. wasu jami'an lafiyar  ('yan sa kai, CHEW)","2. Cidama n?lefaye gade (bana n?lefaye, CHEW) ",,,,,,,,
birth_attendant,trad_birthattendant,Traditional birth attendant,3. Ungwan zoman gargajiya,3. Suro mowoma ,,,,,,,,
birth_attendant,women_community,Other women in the community,4. Wasu mata na cikin al'umma,4. B?lad?m kamuwa gade ,,,,,,,,
birth_attendant,no_support,No support,5. Ba taimakon kowa,5. Bana ba  ,,,,,,,,
birth_attendant,97,Other,97. wani daban,97 Gade ,,,,,,,,
birth_attendant,98,No response,98. ba amsa,98 Z?awu ba ,,,,,,,,
birth_attendant,99,Don't know,99. ban sani ba,99 Nong?yi,,,,,,,,
,,,,,,,,,,,,
cashforhealth,dont_need_support,Do not want support,1. Ba mu son wani taimako,1. Bana mazayi ,,,,,,,,
cashforhealth,direct_health_services,Direct provision of health services,2. Samar da kiwon lafiya kai tsaye,2. Cidawa n?lefaye dat? baro k?njo ,,,,,,,,
cashforhealth,direct_medicines,Direct provision of medicines,3. Samar da magunguna kai tsaye,2. Kurwun dat? baro k?njo  ,,,,,,,,
cashforhealth,direct_transport,Direct provision of transportation to health faciltiies,3. samar da sufuri kai tsaye zuwa asibiti,3. Litariwaro awo kdat? baro k?njo mbaye dat? barawao k?njo  ,,,,,,,,
cashforhealth,cash_health_services,Cash for health service fees,4. Kudin biyan ayyukan asibiti,4. Cidawa n?lefabero kunguna dat? baro k?njo ,,,,,,,,
cashforhealth,cash_medicine,Cash for medicine,5. Kudin sayen magani,5. Kunguna kurwunbe k?njo  ,,,,,,,,
cashforhealth,cash_transport,Cash for transportation to health facilities,6.Kudin sufuri,6. Kunguna bana awo k?mbayero k?njo ,,,,,,,,
cashforhealth,mix_cash_health_services,Mix of cash and provision of health services,7. Kudi da kuma kayan kiwon lafiya,7. Tuskano kunguna-a  ciadawa n?lefabe-aye ,,,,,,,,
cashforhealth,mix_cash_medicine,Mix of cash and provision of medicine,8. Kudi da kuma magunguna,8.Tuskano kunguna-a kurwun-aye ,,,,,,,,
cashforhealth,97,Other,97 wani da ban,97. Gade ,,,,,,,,
cashforhealth,98,No response,98a amsa,98. Z?awu ba ,,,,,,,,
cashforhealth,99,Don't know,99. Ban sani ba,99 Nong?yi,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
aid_source,ingo,International NGO provided assistance,?ungiyoyin NGO na kasa sun ba da taimako,,,,,,,,,
aid_source,nngo,Local NGO provided assistance,Kungiyoyin NGO na gida sun ba da taimako,,,,,,,,,
aid_source,gov,Government provided assistance,Gwamnatin ta ba da taimako,,,,,,,,,
aid_source,community,Assistance from community,Taimako daga al'umma,,,,,,,,,
aid_source,family_friend,Family or friends,,,,,,,,,,
aid_source,97,Other,Sauran,,,,,,,,,
aid_source,98,No response,Ba amsa,,,,,,,,,
aid_source,99,Don't know,Ban sani ba,,,,,,,,,
,,,,,,,,,,,,
aid_type,wash,"WASH support (water, infrastructure or hygiene promotion)","Ruwa, bayan gida, ingantaccen tsabta",,,,,,,,,
aid_type,food,Food support,Taimakon abinci ,,,,,,,,,
aid_type,livelihoods,"Livelihoods support (vocational trainings, assets, etc.)",Kasuwanci (tsabar ku?i ko tallafin aiki),,,,,,,,,
aid_type,health,Health support,Ayyukan kiwon lafiya ko abinci mai gina jiki,,,,,,,,,
aid_type,mhpss,Mental health support,"Ayyukan kare (aiki na zamantakewa, sake ha?a iyali, tsaro)",,,,,,,,,
aid_type,nutrition,Nutrition support,Gida da kayan da ba na ci ba,,,,,,,,,
aid_type,nfi,NFI support,,,,,,,,,,
aid_type,shelter,Shelter support,,,,,,,,,,
aid_type,education,Education support,,,,,,,,,,
aid_type,protection_security,Protection services - security,Ilimi,,,,,,,,,
aid_type,protection_uxo,Protection services - explosive hazards awareness / mine risk education,Sauran,,,,,,,,,
aid_type,protection_family,Protection services - family reunification,Ba amsa,,,,,,,,,
aid_type,protection_icla,Protection services - Legal counselling / documentation support,Ban sani ba,,,,,,,,,
aid_type,97,Other,,,,,,,,,,
aid_type,98,No response,,,,,,,,,,
aid_type,99,Don't know,,,,,,,,,,
,,,,,,,,,,,,
aid_modality,inkind,"In-kind assistance (food, water, NFI, shelter, etc.)",,,,,,,,,,
aid_modality,cash,"Cash assistance (bank transfer, cash distribution, voucher, mobile transfer, etc.)",,,,,,,,,,
aid_modality,mixed,Mixed (in-kind AND cash),,,,,,,,,,
aid_modality,training,"Training (livelihood, vocational, etc.)",,,,,,,,,,
aid_modality,97,Other,,,,,,,,,,
,,,,,,,,,,,,
aid_info_want,no_info,No need for information,1. Ba mu bukatar wasu bayanai,1. Kawuli k?njo so ro m?rad? ba,,,,,,,,
aid_info_want,news_home,News on what is happening in your home,"2. Labari a kan garin ku, idan gudun hijira kuke yi",2. Hawar k?la ngawar n?m kolt?na d? ben,,,,,,,,
aid_info_want,news_current,News on what is happening in your current location,3. Labarin da ya shafi wurin da kuke yanzu,3. Hawar k?la abi na k?rmaa ro d?gama yen fant?,,,,,,,,
aid_info_want,finding_missing,Finding missing people,4. Nemo mutanen da suka bace,4. Jami fattana barat?,,,,,,,,
aid_info_want,security_current,The security situation in current location,5.Yanayin tsaro a inda kuke,5. Lamar nz?liwoye na k?rmaa ro d?gama ma,,,,,,,,
aid_info_want,register_aid,"How to register for assistance in food, water, cash, fuel, shelter",6. Yadda za ku yi rajistar neman tallafin abinci/kudi/mai/matsugunni,6. Futu k?mbu/nji/kung?na b?l/awo shi lan konnu fut?ye/napt?ram nanka ro ragista t?dinne,,,,,,,,
aid_info_want,access_health_nutrition,How to access health or nutrition services,7. Yadda za ku samu ayyukan kula da lafiya da abinci mai gina jiki,7. Jilifin lamar n?lewaye-a k?mbu nd?neyaye-a d? tuwondin,,,,,,,,
aid_info_want,access_education,How to get schools and education for children,8. Yadda za a sanya yara makaranta,8. Jilifin nduliro mowonti-a ilmu zamt?-a mat?yin,,,,,,,,
aid_info_want,prices_food_crops,"Prices for food, crops, or livestock ","9. Farashin abinci, tsirrai, ddabbobi","9. Taman k?mbubeso, atambeso, aowa ron nzayeso (dabbaso)",,,,,,,,
aid_info_want,help_after_attack,How to get help after sexual attack or harrassment,10. Yadda za a samu taimako bayan keta haddi/fyade,10. Ngawo n?mkaza wa'az?g?naben njilifin bana tuwondin,,,,,,,,
aid_info_want,prevent_attack_harassment,How to stay safe to prevent sexual attack or harrasment,11. Yadda za mu kare kan mu daga keta haddi,11. Futu n?m kazaso/k?nz?naro mata lan t?kayin ma,,,,,,,,
aid_info_want,replace_id,"How to replace personal documentation (birth certificate, ID)","12. Yadda za mu sauya ajiyayyun bayanai (ID, Takardar haihuwa)","12. Futu kakkadiya mailaye k?lala falt?ye (ID katso, kakkadi tambobeso)",,,,,,,,
aid_info_want,find_work,How to find work,13. Yadda za mu samu aiki,13. Futuwin cida tuwondin,,,,,,,,
aid_info_want,get_transport,How to get transport,14. Yadda za mu samu damar sufuri,14. Futu awo k?mbabe tuwondin ma,,,,,,,,
aid_info_want,return_aoo,Info about possible return to place of origin,15. bayani a kan lokacin da za mu koma gida ga 'yan gudun hijira,15. Hawar k?la waneye futu ngawar am hijirawuye walt?yenne ,,,,,,,,
aid_info_want,info_relocation,Info about relocation,16. IBayani a kan sauya wuri,16. Hawar k?la na falt?ben,,,,,,,,
aid_info_want,access_justice,Info about how to access justice / legal action,17. Bayani a kan hukumomin agaji da muke samun agaji a wajen su,17. Hawar k?la karapkaa bana cida sandiro kanjimaliye sadinma yen,,,,,,,,
aid_info_want,info_aid_agencies,Info about aid agencies they are recieving aid from,18. Yadda za mu yi korafi kan tallafin da muke samu,18. Futu buruwu k?la bana nandiro t?dinne,,,,,,,,
aid_info_want,complain_aid,How to complain about the aid you are receiving,19. Yadda za a yi korafi a kan dabi'ar ma'aikatan agaji,19. Futu buruwu k?njobe k?la hal dibi cidama bana cida kanjimaliye k?ndomabe,,,,,,,,
aid_info_want,compain_aidworkers,How to complain about bad behaviour of aid workers,20. Wace irin dabi'a ya kamata a ga jami'in agaji da shi?,20. Hal na cidama cida kanjimalibe kundot?ma ben t?mat?na ma,,,,,,,,
aid_info_want,expected_behaviour_aidworkers,What behaviour should expect from aid workers,21. Yadda za a bi hakki/a samu adalci,21. Futu diwal sharaye men hakku k?nga,,,,,,,,
aid_info_want,97,Other,97. Wani daban,97. Gade so,,,,,,,,
aid_info_want,98,No response,98. Ba amsa,98. Jawau ba,,,,,,,,
aid_info_want,99,Don't know,99. Ban sani ba,99. Not?nyi,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
aid_source_pref,comm_leader,"Community leader (bulama, lawan)","1. Shugabannin Al'umma  (bulama, lawan)","1. Kazaa dala ngawarye (bulama, lawan)",,,,,,,,
aid_source_pref,religious_leader,Religious leader,2. Shugabannin addini,2. kazaa dala adinne,,,,,,,,
aid_source_pref,federal_gov,State/Federal Government officials,3. Jami'an gwamnatin jihar/tarayya,3. Cidama k?ryeye/cidama lard?ye,,,,,,,,
aid_source_pref,local_gov,Loca/Ward Government officials,4. Jami'an karamar hukuma/mazaba,4. Cidama hukumaanaye/cidama nguroye gumnatiye,,,,,,,,
aid_source_pref,cjtf,CJTF,5. CJTF,5. CJTF,,,,,,,,
aid_source_pref,military,Military officials,6. Jami'an soji,6. Ask?rwa,,,,,,,,
aid_source_pref,friend_family,Friends / family,7. 'Yan uwa/Abokai,7. Sawaa/Yalla,,,,,,,,
aid_source_pref,aid_un,Aid workers from United Nations,8. 'Yan agaji da ga UN,8. Cidama cida kanjimaliye UN ye,,,,,,,,
aid_source_pref,ai_nngo,Aid workers from local NGOs,9. 'Yan agaji daga kungiyoyin cikin gida,9. Cidamwu cida kanjimaliye karapkaa napt? k?lan nzaye fatoye,,,,,,,,
aid_source_pref,aid_ingo,Aid workers from intenrational NGOs,10. 'yan agaji daga kungiyoyin waje,10. Cidawu cida kanjimaliye lard? diyaye,,,,,,,,
aid_source_pref,97,Other,97. Wani daban,97. Gade so,,,,,,,,
aid_source_pref,98,No response,98. Ba amsa,98. Jawau ba,,,,,,,,
aid_source_pref,99,Don’t know,99. Ban sani ba,99. Not?nyi,,,,,,,,
,,,,,,,,,,,,
aid_mode,phone_call,Phone call (mobile phone),1. Kiran waya,1. Waya men (telefon men),,,,,,,,
aid_mode,text_message,Text message (mobile phone),2. Sakon waya,2. Tes ruut? men (telefon men),,,,,,,,
aid_mode,radio,Radio,3. Radio,3. Radiyo,,,,,,,,
aid_mode,face_face,In person/ face to face,4. gaba da gaba,4. Kam laa men,,,,,,,,
aid_mode,facebook,Facebook,5. Facebook,5. Facebook men,,,,,,,,
aid_mode,twitter,Twitter,6. Twitter,6. Twitter men,,,,,,,,
aid_mode,whatsapp,Whatsapp,7. Whatsapp,7. Whatsapp men,,,,,,,,
aid_mode,posters,Posters,8. Fasta,8. fosters men,,,,,,,,
aid_mode,info_desk,Information desks in camps,9. Ofishin bayanai na sansani,9. Na buruwu k?njo suro kamfuye men,,,,,,,,
aid_mode,community_event,Community events,10. Taron al'umma,10. Kawuske suro ngawar au nguroye t?din men,,,,,,,,
aid_mode,leaflet,Leaflet,11. Takardun hannu,11. Liflet (kakkad? s?nana) men,,,,,,,,
aid_mode,loudspeaker,Loudspeaker,12. Loudspeaker,12. Lasfika men,,,,,,,,
aid_mode,97,Other,97. Wani daban,97. diwal gade men,,,,,,,,
,98,No response,98. Ba amsa,98. Jawau ba,,,,,,,,
,99,Don't know,99. Ban sani ba,99. Not?nyi,,,,,,,,
,,,,,,,,,,,,
aid_feedback,no_feedback,Don't want to give feedback,1. Ban son bada amsa,1. Jawau kalakk?g?kiya ra'akk?nyi,,,,,,,,
aid_feedback,face_face_aid_home,Face to face to aid worker (at home),"2. Gaba da gaba, da jami'in agaji a cikin gida",2. Turenna ro cidama cida kanjimaliye dioma ro faton tadiyen,,,,,,,,
aid_feedback,face_face_aid_office,Face to face to aid worker (at office / other location),3. Gaba da gaba da jimi'in agaji a ofishi/wani wuri da ban,3. Turenna ro cidama cida kanjimali dio ma d?ga wobis lan/au na gaden tadiyen,,,,,,,,
aid_feedback,face_face_comm,Face to face to another member of the community,4. Gaba da gaba da wani dan garin mu,4. Turenna ro kam laa ngawar d? be ro,,,,,,,,
aid_feedback,phone_call,Phone call (mobile phone),5. Kiran waya,5. Waya bowota men (telefon mukoye men),,,,,,,,
aid_feedback,text_message,Text message (mobile phone),6. Sakon waya,6. Tes (ruu) men (telefon mukoye men),,,,,,,,
aid_feedback,complaint_box,Complaints / suggestions box,7. Akwatin aika korafi,7. Sunduk (akwati) buruwu ruun?m kolt?g?ye men,,,,,,,,
aid_feedback,97,Other,97. Wani daban,97. Diwal gade men,,,,,,,,
aid_feedback,98,No response,98. Ba amsa,98. Jawau ba,,,,,,,,
aid_feedback,99,Don't know,99. Ban sani ba,99. Not?nyi,,,,,,,,
,,,,,,,,,,,,
excluded,men,Men,1. Maza,1. Kongawa,,,,,,,,
excluded,women,Women,2. Mata,2. K?shaanawa,,,,,,,,
excluded,ado_boy,Adolescent boys (12 - 18 years),3. Matasa maza (shekara 12-17),3. Nduli cit? b?linmi (kate saa 12-17),,,,,,,,
excluded,ado_girl,Adolescent girls (12 - 18 years),4. matasa mata  (shekara 12-17),4. Ferowa cit? b?linmi (kate saa 12-17),,,,,,,,
excluded,boy,Boys (less than 12 years),5. yara maza (kasa da shekara  12),5. Tadawa (saa 12 s?diyan),,,,,,,,
excluded,girl,Girls (less than 12 years),6. Yara mata (kasa da shekara 12),6. Ferowa (saa 12 s?diyan),,,,,,,,
excluded,elder_man,Elderly men (greater than 60 years),7. Tsaffi maza (60+ yo),7. Amwurawa carizana so ( saa 60 samin),,,,,,,,
excluded,elder_woman,Elderly women (greater than 60 years),8. Tsaffi mata (60+ yo),8. Amwurawa k?mursozana so (saa 60 samin),,,,,,,,
excluded,ethnicity,Persons based on their ethnicity/different community,9. Mutanen da ba sa cikin al'umma/kabila,9. Amso sau jilin nza be ro/au ngawar gade nanka ro,,,,,,,,
excluded,97,Other,97. Wani daban,97. Am gade,,,,,,,,
excluded,98,No response,98. Ba amsa,98. Jawau ba,,,,,,,,
excluded,99,Don't know,99. Ban sani ba,99. Not?nyi,,,,,,,,
,,,,,,,,,,,,
concernresponse,satisfied,"Yes, satisfied","1. E, mun gamsu","1. Na'am, arding?na",,,,,,,,
concernresponse,partially_satisfied,Partially satisfied,2. Ba sosai ba,2. Gana laa arding?na,,,,,,,,
concernresponse,not_satisfied,Not satisfied,3. Ba mu gamsu ba,3. Arding?nyi,,,,,,,,
concernresponse,never_response,Never received a response,4. Ba mu taba samun amsa ba,4. Ngaltema jawau laa tuwand?nyi,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
needs,no_need,No needs,1. Ba bukata,1. M?rad? so ba,,,,,,,,
needs,food,Food,2. Abinci,2. K?mbu,,,,,,,,
needs,water,Water,3. Ruwa,3. Nji,,,,,,,,
needs,latrine,Latrines,4. Makewayi,4. Ngawudi,,,,,,,,
needs,health,Health,5. Kiwon lafiya,5. N?lewa tiiye,,,,,,,,
needs,family_reunification,Reunification with family,6. Sake haduwa da yali,6. Yalla walt? fokta,,,,,,,,
needs,mhpss,Psychosocial support services,7. Ayyukan jin dadin rayuwa,7. Bana hangal k?rd?staaye tamtamma ro,,,,,,,,
needs,legal_doc,Legal documentation,8. Samar da bayanai a rubuce,8. Kakkadi sharaye fasalt?,,,,,,,,
needs,education,Education / Schools,9. Ilimi/makarantu,9. Ilmu mata/mowonti,,,,,,,,
needs,cash_income,Livelihoods / Income / Cash,10. Inganta rayuwa/kudin shiga,10. K?n?ngat?/fandi,,,,,,,,
needs,shelter,Shelter support,11. Tallafin mazauni,11. Bana napt?rambe,,,,,,,,
needs,nfi,"Non-food items (blankets, jerry cans, buckets, etc.)",12. Kayan da ba na abinci ba,12. Karewa k?mbun nguron,,,,,,,,
needs,97,Other,97. Wani daban,97. Gade so,,,,,,,,
needs,98,No response,98. Ba amsa,98. Jawau ba,,,,,,,,
needs,99,Don't know,99. Ban sani ba,99. Not?nyi,,,,,,,,
,,,,,,,,,,,,
state,NG008,Borno,Borno,Borno,,,,,,,,
state,NG036,Yobe,Yobe,Yobe,,,,,,,,
state,NG002,Adamawa,Adamawa,Adamawa,,,,,,,,
state,NGxxx,Other,Other,Other,,,,,,,,
,,,,,,,,,,,,
LGA,NG002001,Demsa,Demsa,Demsa,NG002,,,,,,,
LGA,NG002002,Fufore,Fufore,Fufore,NG002,,,,,,,
LGA,NG002003,Ganye,Ganye,Ganye,NG002,,,,,,,
LGA,NG002005,Girei,Girei,Girei,NG002,,,,,,,
LGA,NG002004,Gombi,Gombi,Gombi,NG002,,,,,,,
LGA,NG002006,Guyuk,Guyuk,Guyuk,NG002,,,,,,,
LGA,NG002007,Hong,Hong,Hong,NG002,,,,,,,
LGA,NG002008,Jada,Jada,Jada,NG002,,,,,,,
LGA,NG002009,Lamurde,Lamurde,Lamurde,NG002,,,,,,,
LGA,NG002010,Madagali,Madagali,Madagali,NG002,,,,,,,
LGA,NG002011,Maiha,Maiha,Maiha,NG002,,,,,,,
LGA,NG002012,Mayo-Belwa,Mayo-Belwa,Mayo-Belwa,NG002,,,,,,,
