"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"2726","labour_exploitation","gender_hoh","98","male",0.0360033455821118,NA,0.020240088870375,0.0517666022938485,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"2816","labour_exploitation","gender_hoh","99","",0.025163202057779,NA,0.0156074232680486,0.0347189808475095,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"2916","labour_exploitation","gender_hoh","99","female",0.0194107409565772,NA,0,0.0574319376849971,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"3016","labour_exploitation","gender_hoh","99","male",0.0152476045188148,NA,0.00639032218089217,0.0241048868567374,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1202","labour_exploitation","gender_hoh","no_payment","",0.0514444210274121,NA,0.0391433329002806,0.0637455091545437,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2184","labour_exploitation","gender_hoh","no_payment","female",0.0444539565421956,NA,0.00669184258215346,0.0822160705022378,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"3158","labour_exploitation","gender_hoh","no_payment","male",0.0402483442293691,NA,0.0260239686868676,0.0544727197718707,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"4151","labour_exploitation","gender_hoh","forced_work","",0.00946034412644387,NA,0.0043965317954217,0.014524156457466,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"5144","labour_exploitation","gender_hoh","forced_work","female",0.00311582651561051,NA,0,0.00925424711921583,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"6135","labour_exploitation","gender_hoh","forced_work","male",0.0109528187000673,NA,0.00377919381385854,0.018126443586276,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"797","labour_exploitation","gender_hoh","excessive_hours","",0.0235328365963584,NA,0.0152097197333706,0.0318559534593463,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"873","labour_exploitation","gender_hoh","excessive_hours","female",0.0368250046912781,NA,0,0.0774132102076248,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"971","labour_exploitation","gender_hoh","excessive_hours","male",0.0409439367035448,NA,0.0233344525292193,0.0585534208778702,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1056","labour_exploitation","gender_hoh","receive_less_than_promised","",0.033997025178619,NA,0.0229299357083013,0.0450641146489368,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"11102","labour_exploitation","gender_hoh","receive_less_than_promised","female",0.0434744678511935,NA,0.000908388634732728,0.0860405470676542,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1263","labour_exploitation","gender_hoh","receive_less_than_promised","male",0.0385242758476567,NA,0.0211492214134581,0.0558993302818553,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1353","labour_exploitation","gender_hoh","receive_less_than_others","",0.0118294042797229,NA,0.00601445168409906,0.0176443568753468,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1450","labour_exploitation","gender_hoh","receive_less_than_others","female",0.0312148882596697,NA,0,0.0679584316877106,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1548","labour_exploitation","gender_hoh","receive_less_than_others","male",0.0203555545944547,NA,0.0101462368160946,0.0305648723728148,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1644","labour_exploitation","gender_hoh","denied_movement","",0.00497535602717762,NA,0.0019301858022497,0.00802052625210554,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1743","labour_exploitation","gender_hoh","denied_movement","female",0.00973989810946357,NA,0,0.0286701456309416,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1843","labour_exploitation","gender_hoh","denied_movement","male",0.00261989415025215,NA,0,0.00579346439056128,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1938","labour_exploitation","gender_hoh","denied_food_drink_medical","",0.00289579666098066,NA,0.000584074204019036,0.00520751911794229,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2038","labour_exploitation","gender_hoh","denied_food_drink_medical","female",0,NA,0,0,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2185","labour_exploitation","gender_hoh","denied_food_drink_medical","male",0.00108805365251332,NA,0,0.00271485216550039,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2238","labour_exploitation","gender_hoh","none","",0.86294762732344,NA,0.84351461046589,0.88238064418099,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2338","labour_exploitation","gender_hoh","none","female",0.82349630844723,NA,0.729702002382555,0.917290614511904,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2437","labour_exploitation","gender_hoh","none","male",0.802559582676737,NA,0.764360757201358,0.840758408152116,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2529","labour_exploitation","gender_hoh","98","",0.0289868067268864,NA,0.020712623955679,0.0372609894980939,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2628","labour_exploitation","gender_hoh","98","female",0.0586795269800407,NA,0.0052857865124387,0.112073267447643,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2727","labour_exploitation","gender_hoh","98","male",0.0329062939541833,NA,0.0149039802640201,0.0509086076443466,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2817","labour_exploitation","gender_hoh","99","",0.0222752553818002,NA,0.0152262797971113,0.029324230966489,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2917","labour_exploitation","gender_hoh","99","female",0.0280397544047601,NA,0,0.0629485273506361,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"3017","labour_exploitation","gender_hoh","99","male",0.0672293761823934,NA,0.0441990198821112,0.0902597324826757,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"1203","labour_exploitation_who","gender_hoh","men","",0.828457051410373,NA,0.75227459208055,0.904639510740195,"state","NG036",NA,"less than two unique values in the dependent variable"
"2186","labour_exploitation_who","gender_hoh","men","female",0.453860772716405,NA,0,1,"state","NG036",NA,"less than two unique values in the dependent variable"
"3159","labour_exploitation_who","gender_hoh","men","male",0.75851638874038,NA,0.610660513785047,0.906372263695713,"state","NG036",NA,"less than two unique values in the dependent variable"
"4152","labour_exploitation_who","gender_hoh","women","",0.0983242863424779,NA,0.0435517161055609,0.153096856579395,"state","NG036",NA,"less than two unique values in the dependent variable"
"5145","labour_exploitation_who","gender_hoh","women","female",0.546139227283595,NA,0,1,"state","NG036",NA,"less than two unique values in the dependent variable"
"6136","labour_exploitation_who","gender_hoh","women","male",0.248823310201952,NA,0.0962073742393821,0.401439246164521,"state","NG036",NA,"less than two unique values in the dependent variable"
"798","labour_exploitation_who","gender_hoh","boy","",0.057829407062406,NA,0.0178980653412182,0.0977607487835939,"state","NG036",NA,"less than two unique values in the dependent variable"
"874","labour_exploitation_who","gender_hoh","boy","female",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"972","labour_exploitation_who","gender_hoh","boy","male",0.13679038623466,NA,0.0302628157001261,0.243317956769194,"state","NG036",NA,"less than two unique values in the dependent variable"
"1057","labour_exploitation_who","gender_hoh","girl","",0.0119886489491015,NA,0,0.0277975811916955,"state","NG036",NA,"less than two unique values in the dependent variable"
"11103","labour_exploitation_who","gender_hoh","girl","female",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"1264","labour_exploitation_who","gender_hoh","girl","male",0.0216376526028913,NA,0,0.0537710861435362,"state","NG036",NA,"less than two unique values in the dependent variable"
"1354","labour_exploitation_who","gender_hoh","elderly","",0.04352509026458,NA,0.00591187907275355,0.0811383014564064,"state","NG036",NA,"less than two unique values in the dependent variable"
"1451","labour_exploitation_who","gender_hoh","elderly","female",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"1549","labour_exploitation_who","gender_hoh","elderly","male",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"1645","labour_exploitation_who","gender_hoh","98","",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"1744","labour_exploitation_who","gender_hoh","98","female",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"1844","labour_exploitation_who","gender_hoh","98","male",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"1939","labour_exploitation_who","gender_hoh","99","",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"2039","labour_exploitation_who","gender_hoh","99","female",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"2187","labour_exploitation_who","gender_hoh","99","male",0,NA,0,0,"state","NG036",NA,"less than two unique values in the dependent variable"
"1204","labour_exploitation_who","gender_hoh","men","",0.654536832552714,NA,0.600126373705749,0.708947291399679,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"2188","labour_exploitation_who","gender_hoh","men","female",0.667375902339204,NA,0.288233307287185,1,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"3160","labour_exploitation_who","gender_hoh","men","male",0.551161302357693,NA,0.382218704890932,0.720103899824453,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"4153","labour_exploitation_who","gender_hoh","women","",0.232116559503914,NA,0.179161430239554,0.285071688768275,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"5146","labour_exploitation_who","gender_hoh","women","female",0.482378142190751,NA,0.063013342580769,0.901742941800733,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"6137","labour_exploitation_who","gender_hoh","women","male",0.431931375135105,NA,0.283941269488216,0.579921480781995,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"799","labour_exploitation_who","gender_hoh","boy","",0.241116419124875,NA,0.153834852324611,0.328397985925138,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"875","labour_exploitation_who","gender_hoh","boy","female",0.0413773659436048,NA,0,0.126841809541929,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"973","labour_exploitation_who","gender_hoh","boy","male",0.298820106716005,NA,0.175990560140351,0.421649653291659,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1058","labour_exploitation_who","gender_hoh","girl","",0.111932814973203,NA,0.0697282740155771,0.15413735593083,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"11104","labour_exploitation_who","gender_hoh","girl","female",0,NA,0,0,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1265","labour_exploitation_who","gender_hoh","girl","male",0.125605305589619,NA,0.0248559188072932,0.226354692371945,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1355","labour_exploitation_who","gender_hoh","elderly","",0.0355005241309104,NA,0.0158433347374811,0.0551577135243397,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1452","labour_exploitation_who","gender_hoh","elderly","female",0.0413773659436048,NA,0,0.126841809541929,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1550","labour_exploitation_who","gender_hoh","elderly","male",0.0312973854186555,NA,0,0.0734667989479202,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1646","labour_exploitation_who","gender_hoh","98","",0.0403227415116348,NA,0.0152367166938757,0.0654087663293938,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1745","labour_exploitation_who","gender_hoh","98","female",0,NA,0,0,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1845","labour_exploitation_who","gender_hoh","98","male",0.00749499796170978,NA,0,0.0223049982975061,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1940","labour_exploitation_who","gender_hoh","99","",0.000467944499289172,NA,0,0.00139454567082551,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"2040","labour_exploitation_who","gender_hoh","99","female",0,NA,0,0,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"2189","labour_exploitation_who","gender_hoh","99","male",0,NA,0,0,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"1205","labour_exploitation_who","gender_hoh","men","",0.618378408024394,NA,0.536458953546193,0.700297862502595,"state","NG002",NA,"less than two unique values in the dependent variable"
"2190","labour_exploitation_who","gender_hoh","men","female",0.427566867104746,NA,0.10599429955988,0.749139434649613,"state","NG002",NA,"less than two unique values in the dependent variable"
"3161","labour_exploitation_who","gender_hoh","men","male",0.540999359994648,NA,0.405538900276499,0.676459819712797,"state","NG002",NA,"less than two unique values in the dependent variable"
"4154","labour_exploitation_who","gender_hoh","women","",0.241844438586956,NA,0.168738969874311,0.314949907299601,"state","NG002",NA,"less than two unique values in the dependent variable"
"5147","labour_exploitation_who","gender_hoh","women","female",0.447955143476592,NA,0.129946087420693,0.765964199532492,"state","NG002",NA,"less than two unique values in the dependent variable"
"6138","labour_exploitation_who","gender_hoh","women","male",0.290239009185285,NA,0.184671226715961,0.395806791654608,"state","NG002",NA,"less than two unique values in the dependent variable"
"7100","labour_exploitation_who","gender_hoh","boy","",0.248546486276251,NA,0.176004823513116,0.321088149039386,"state","NG002",NA,"less than two unique values in the dependent variable"
"876","labour_exploitation_who","gender_hoh","boy","female",0.081867160515962,NA,0,0.237251031944931,"state","NG002",NA,"less than two unique values in the dependent variable"
"974","labour_exploitation_who","gender_hoh","boy","male",0.236863765796608,NA,0.0979708935161597,0.375756638077057,"state","NG002",NA,"less than two unique values in the dependent variable"
"1059","labour_exploitation_who","gender_hoh","girl","",0.140773685358065,NA,0.0793092381523071,0.202238132563823,"state","NG002",NA,"less than two unique values in the dependent variable"
"11105","labour_exploitation_who","gender_hoh","girl","female",0,NA,0,0,"state","NG002",NA,"less than two unique values in the dependent variable"
"1266","labour_exploitation_who","gender_hoh","girl","male",0.0644541301302052,NA,0.00974301292696364,0.119165247333447,"state","NG002",NA,"less than two unique values in the dependent variable"
"1356","labour_exploitation_who","gender_hoh","elderly","",0.0895817776838292,NA,0.0307636137733889,0.148399941594269,"state","NG002",NA,"less than two unique values in the dependent variable"
"1453","labour_exploitation_who","gender_hoh","elderly","female",0.239183953094201,NA,0,0.536663302291503,"state","NG002",NA,"less than two unique values in the dependent variable"
"1551","labour_exploitation_who","gender_hoh","elderly","male",0.111759991657947,NA,0.0182557258284376,0.205264257487457,"state","NG002",NA,"less than two unique values in the dependent variable"
